run_id,model_name,feature_type,epochs,lr,batch_size,optimizer,weight_decay,cnn_conv_layers,cnn_filters,cnn_kernel,cnn_dense_layers,cnn_dense_units,cnn_dropout,fan_hidden,fan_layers,d_p_ratio,fan_activation,mlp_scenario,mlp_init_weight,mlp_dropout,kan_hidden,kan_grid,kan_k,kan_lambda,rbf_units,rbf_type,rbf_width_method,rbf_p_neighbors,rbf_fixed_width,rbf_regularization,accuracy_test,f1_score_test,precision_test,recall_test,accuracy_train,f1_score_train,precision_train,recall_train,inference_time_sec,training_time_sec,cpp_code_size_bytes
92,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,3,0.01,,,,,,,0.07325581395348837,0.010170004540180598,0.0054643031387217435,0.07325581395348837,0.08527357392316648,0.013467865019291403,0.0073112950520300216,0.08527357392316648,0.1304566042367802,9.738526344299316,170077
93,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,5,0.0001,,,,,,,0.15348837209302327,0.14388759831880096,0.21998280775982065,0.15348837209302327,0.14057043073341094,0.12773147259395745,0.17905110548022268,0.14057043073341094,0.13049580607303354,10.854668855667114,621757
94,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,5,0.001,,,,,,,0.1511627906976744,0.13553404978037742,0.22214299263679577,0.1511627906976744,0.17578579743888242,0.15611953270136855,0.21354555619229723,0.17578579743888242,0.1305000346760417,10.92146921157837,613602
95,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,5,0.01,,,,,,,0.06395348837209303,0.05325311272854908,0.06562514764557528,0.06395348837209303,0.05355064027939464,0.047455922480291506,0.061523976399856635,0.05355064027939464,0.12993578799935274,10.734509468078613,1149106
96,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.0001,,,,,,,0.8255813953488372,0.8286407938417785,0.8440243059008475,0.8255813953488372,0.8338183934807916,0.8366284312682939,0.849347295725488,0.8338183934807916,0.1298121635303941,9.641265630722046,1092152
97,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.001,,,,,,,0.8523255813953489,0.8550099123757557,0.8706291104041577,0.8523255813953489,0.870197904540163,0.8720174439951742,0.8823370336995469,0.870197904540163,0.1297979903775592,9.560681343078613,416216
98,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.01,,,,,,,0.07209302325581396,0.01009617831153631,0.005428180574555404,0.07209302325581396,0.08178114086146682,0.01454767231922222,0.051564423557309606,0.08178114086146682,0.12967250374860542,9.369537115097046,87710
102,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.0001,,,,,,,0.8453488372093023,0.8479667330000822,0.8626216173106012,0.8453488372093023,0.869906868451688,0.8703213150446214,0.8809580701934867,0.869906868451688,0.12995949955873712,9.72187066078186,1117346
103,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.001,,,,,,,0.8848837209302326,0.8847990274487809,0.8913395826058337,0.8848837209302326,0.889988358556461,0.8894139330343708,0.8926803647896071,0.889988358556461,0.12992349724436916,9.405569076538086,423663
104,KAN,mfcc,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.01,,,,,,,0.07093023255813953,0.01185861572092491,0.013081119806017855,0.07093023255813953,0.07741559953434225,0.014942344113708202,0.09821283891130471,0.07741559953434225,0.12944768972175066,9.47793197631836,71212
108,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,3,0.0001,,,,,,,0.4174418604651163,0.3558718149744426,0.4944453373095098,0.4174418604651163,0.42811408614668217,0.3619945842698954,0.43600283276492346,0.42811408614668217,0.03847146477810172,0.4924507141113281,257062
109,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,3,0.001,,,,,,,0.4104651162790698,0.34200512989079956,0.4035749358666561,0.4104651162790698,0.4182188591385332,0.35179004486501453,0.4274702199182843,0.4182188591385332,0.03846153963443845,0.49786877632141113,240706
110,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,3,0.01,,,,,,,0.11046511627906977,0.034029567903384815,0.025521000585344737,0.11046511627906977,0.08178114086146682,0.019389917220832418,0.013709792177088054,0.08178114086146682,0.038653392292732416,0.4815034866333008,200121
111,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,5,0.0001,,,,,,,0.16627906976744186,0.10704706446144688,0.11745581857530432,0.16627906976744186,0.16530849825378346,0.10183381186379181,0.0932875759421603,0.16530849825378346,0.03938800650973653,0.5854268074035645,172319
112,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,5,0.001,,,,,,,0.15465116279069768,0.10316876036621002,0.10849152817688856,0.15465116279069768,0.15017462165308498,0.09833584365848866,0.09557244692695191,0.15017462165308498,0.039422292210334955,0.5717275142669678,177514
113,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,3,5,0.01,,,,,,,0.1511627906976744,0.11479890444432447,0.12643424971722347,0.1511627906976744,0.14551804423748546,0.10349213456855158,0.12014023432307923,0.14551804423748546,0.03932279542435047,0.5614433288574219,174983
114,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,5,3,0.0001,,,,,,,0.47093023255813954,0.39386852273126566,0.4522484633380951,0.47093023255813954,0.470314318975553,0.39433536787880136,0.44709388377815695,0.470314318975553,0.03861625028211017,0.4702584743499756,217747
115,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,5,3,0.001,,,,,,,0.4174418604651163,0.33053188646531917,0.3737306120727288,0.4174418604651163,0.42927823050058206,0.34568697739691445,0.48373413597867254,0.42927823050058206,0.03841602885445883,0.479017972946167,209333
116,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,5,3,0.01,,,,,,,0.10465116279069768,0.03294246187409344,0.027811896480547396,0.10465116279069768,0.09924330616996507,0.034171610329422904,0.08743479576176037,0.09924330616996507,0.03844291248986887,0.5010676383972168,145076
120,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,3,0.0001,,,,,,,0.36511627906976746,0.34148432226209635,0.3513336031189396,0.36511627906976746,0.3416763678696158,0.31634361792406646,0.3291669985465339,0.3416763678696158,0.03861456693604935,0.49751830101013184,177507
121,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,3,0.001,,,,,,,0.1511627906976744,0.12686832017547148,0.1622222026167427,0.1511627906976744,0.14551804423748546,0.11971736408629496,0.1482723575017246,0.14551804423748546,0.03863066545752592,0.49927210807800293,210362
122,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,3,0.01,,,,,,,0.07209302325581396,0.045784790428881325,0.05392347873774278,0.07209302325581396,0.08556461001164144,0.05408435113039713,0.10424597888024273,0.08556461001164144,0.03870117802952611,0.4935035705566406,160285
123,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,5,0.0001,,,,,,,0.07674418604651163,0.07110792686311407,0.08060706187447467,0.07674418604651163,0.07974388824214203,0.07149434296657171,0.08335292225082187,0.07974388824214203,0.039397898662921996,0.5677504539489746,78420
124,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,5,0.001,,,,,,,0.06744186046511629,0.07028912037687714,0.07678270730633974,0.06744186046511629,0.0689755529685681,0.06792100791611627,0.07211961142756693,0.0689755529685681,0.03937600767889688,0.5979340076446533,79608
125,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,5,7,5,0.01,,,,,,,0.09069767441860466,0.07837319500237167,0.08259680361439585,0.09069767441860466,0.09167636786961583,0.07722331544171383,0.07827625436988643,0.09167636786961583,0.0394265471502792,0.5668025016784668,80136
126,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,3,0.0001,,,,,,,0.42093023255813955,0.36787039029652124,0.419649695127963,0.42093023255813955,0.4426658905704307,0.38665195378888767,0.4238501529785879,0.4426658905704307,0.08360144620717957,0.47483372688293457,511016
127,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,3,0.001,,,,,,,0.4174418604651163,0.3512327678468013,0.4014905033580605,0.4174418604651163,0.42927823050058206,0.36627628539525164,0.4229613698592909,0.42927823050058206,0.08349409851917,0.5008971691131592,455104
128,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,3,0.01,,,,,,,0.2127906976744186,0.1293177796352069,0.1897778116146071,0.2127906976744186,0.18568102444703144,0.10606402915964065,0.12236663460271248,0.18568102444703144,0.08440944150436756,0.49471306800842285,281296
129,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,5,0.0001,,,,,,,0.15,0.1074813298457346,0.14928054956106787,0.15,0.13853317811408614,0.09627292672406804,0.13195188106835382,0.13853317811408614,0.08569810529087865,0.5672206878662109,306318
130,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,5,0.001,,,,,,,0.14418604651162792,0.11440603335470277,0.12339801726493729,0.14418604651162792,0.1330034924330617,0.10393292432535135,0.12076361454841815,0.1330034924330617,0.08380679197089616,0.5705771446228027,308429
131,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,3,5,0.01,,,,,,,0.07209302325581396,0.04320360166542463,0.08136670727744946,0.07209302325581396,0.08498253783469151,0.04411055980829806,0.0821441668919929,0.08498253783469151,0.08331375149793403,0.6940610408782959,305628
132,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,5,3,0.0001,,,,,,,0.6,0.5625913501676759,0.6112583008835925,0.6,0.6324214202561118,0.5985835133737808,0.651675316553189,0.6324214202561118,0.08313852742660878,0.4754486083984375,323443
133,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,5,3,0.001,,,,,,,0.6197674418604651,0.5757304521386631,0.6338813326689783,0.6197674418604651,0.6231082654249127,0.5731738787909451,0.603335401328969,0.6231082654249127,0.08344518667043642,0.49408650398254395,282606
134,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,5,3,0.01,,,,,,,0.12558139534883722,0.06576804292048057,0.07839174015282852,0.12558139534883722,0.11030267753201398,0.06177405241752345,0.0905664512121219,0.11030267753201398,0.08362842548725218,0.5055510997772217,181390
138,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,7,3,0.0001,,,,,,,0.6127906976744186,0.5764089065684318,0.6677987741246503,0.6127906976744186,0.6423166472642607,0.6022398983927426,0.6984759683042965,0.6423166472642607,0.08365317998930466,0.4980485439300537,291294
139,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,7,3,0.001,,,,,,,0.5488372093023256,0.4857084909559693,0.6262511232404048,0.5488372093023256,0.5736321303841676,0.5176137765707481,0.6224221059704562,0.5736321303841676,0.08365458139153414,0.49880361557006836,271869
140,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,7,3,0.01,,,,,,,0.18604651162790697,0.10942073631510918,0.16112003868964558,0.18604651162790697,0.19237485448195576,0.10501670106222398,0.16680414606296398,0.19237485448195576,0.0837096743805464,0.4750959873199463,195697
143,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,10,7,5,0.01,,,,,,,0.05465116279069768,0.05266947776998667,0.0653384290444242,0.05465116279069768,0.06722933643771828,0.0652398835149804,0.07969749755358793,0.06722933643771828,0.08396665939064914,0.5757496356964111,93488
144,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,3,3,0.0001,,,,,,,0.5953488372093023,0.5615551392715695,0.6364289295717885,0.5953488372093023,0.6184516880093132,0.5864047928416328,0.6672346425193155,0.6184516880093132,0.1312635524328365,0.48546648025512695,692840
145,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,3,3,0.001,,,,,,,0.608139534883721,0.5684294195609565,0.6830473792764422,0.608139534883721,0.6367869615832363,0.596851614701312,0.7034697339843569,0.6367869615832363,0.1318699878315593,0.5044937133789062,565072
146,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,3,3,0.01,,,,,,,0.07674418604651163,0.02759541450982368,0.04638312543095342,0.07674418604651163,0.07625145518044238,0.028360229879097115,0.10196305589539359,0.07625145518044238,0.13363965916079143,0.4822263717651367,323133
147,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,3,5,0.0001,,,,,,,0.1686046511627907,0.13398609745388662,0.16643782435971546,0.1686046511627907,0.14260768335273574,0.10660264223294558,0.184519207414208,0.14260768335273574,0.1341118765431781,0.5942041873931885,444497
150,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,5,3,0.0001,,,,,,,0.6930232558139535,0.6614040398618121,0.705862016909288,0.6930232558139535,0.7223515715948777,0.698152101121572,0.7685203862329812,0.7223515715948777,0.13144429201303526,0.5107395648956299,474824
151,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,5,3,0.001,,,,,,,0.686046511627907,0.6469210821595563,0.6752644187424612,0.686046511627907,0.7022700814901047,0.6683772540120428,0.7591814483110401,0.7022700814901047,0.13224498782047006,0.4812474250793457,390001
152,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,5,3,0.01,,,,,,,0.14302325581395348,0.06368662038929207,0.0548242720578657,0.14302325581395348,0.11845168800931316,0.05167806364529901,0.07999148850617739,0.11845168800931316,0.1330334743788076,0.4781076908111572,212180
156,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,3,0.0001,,,,,,,0.6674418604651163,0.634980256112065,0.6593665125288297,0.6674418604651163,0.689755529685681,0.6600537997049964,0.7423917747931564,0.689755529685681,0.13289142070814622,0.47825074195861816,367346
157,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,3,0.001,,,,,,,0.686046511627907,0.6543378569141235,0.6870991328476206,0.686046511627907,0.6784051222351571,0.6453830891150134,0.6803407475676401,0.6784051222351571,0.13356246061103288,0.477691650390625,298686
158,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,3,0.01,,,,,,,0.1,0.05167438624498426,0.09111880570236289,0.1,0.10360884749708964,0.04670508400437435,0.11647334204370412,0.10360884749708964,0.1333814964738003,0.48371028900146484,169952
159,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,5,0.0001,,,,,,,0.08604651162790698,0.057300458378321664,0.06238748513793683,0.08604651162790698,0.08178114086146682,0.05428314209327781,0.06869387804355745,0.08178114086146682,0.13374132389246032,0.5839433670043945,103000
160,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,5,0.001,,,,,,,0.09767441860465116,0.07219433589041617,0.09601456851139639,0.09767441860465116,0.10419091967403958,0.07693791551783816,0.08529855099369434,0.10419091967403958,0.13359032980231353,0.6056263446807861,101878
161,KAN,mfe,100,0.001,32,Adam,1e-5,,,,,,,,,,,,,,15,7,5,0.01,,,,,,,0.08023255813953488,0.0684943166469517,0.11666332814012385,0.08023255813953488,0.09778812572759023,0.07722032173033866,0.10141719699868446,0.09778812572759023,0.13350589109021563,0.6024444103240967,105077
162,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,3,3,0.0001,,,,,,,0.6209302325581395,0.577399698142931,0.7060049413212728,0.6209302325581395,0.6880093131548312,0.6585450383582884,0.7399882027355363,0.6880093131548312,0.039248113853986875,9.3881196975708,260953
163,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,3,3,0.001,,,,,,,0.6209302325581395,0.575345729286912,0.7015058792388438,0.6209302325581395,0.6443538998835856,0.6019259937254359,0.6875098792807848,0.6443538998835856,0.039227350368056184,9.241947889328003,187978
164,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,3,3,0.01,,,,,,,0.0755813953488372,0.012664608977711645,0.0167300327468502,0.0755813953488372,0.08643771827706635,0.016892989647248308,0.03076599992200141,0.08643771827706635,0.03913782807283623,9.709423542022705,80719
166,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,3,5,0.001,,,,,,,0.09534883720930233,0.03264258246622597,0.03240121663129362,0.09534883720930233,0.08119906868451689,0.024603820278875862,0.021749626583773524,0.08119906868451689,0.039898662234461583,9.858488321304321,213136
168,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,5,3,0.0001,,,,,,,0.6755813953488372,0.658756183840539,0.7098579520623801,0.6755813953488372,0.6984866123399301,0.6777822018199774,0.7204373367313457,0.6984866123399301,0.039157926759054495,9.709126949310303,232525
169,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,5,3,0.001,,,,,,,0.6058139534883721,0.5825785159378372,0.6197048351286235,0.6058139534883721,0.6056461001164144,0.5831276298599023,0.6104573532442016,0.6056461001164144,0.0397331670273182,9.738031148910522,150881
170,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,5,3,0.01,,,,,,,0.09302325581395349,0.023262136938399233,0.06320235024774111,0.09302325581395349,0.08119906868451689,0.018346550438705696,0.06958993790876161,0.08119906868451689,0.039325124718422116,9.350686073303223,69977
174,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,7,3,0.0001,,,,,,,0.6511627906976745,0.6172855223318541,0.6701330289737688,0.6511627906976745,0.6525029103608847,0.6151863243830132,0.6602381212579468,0.6525029103608847,0.03900901051454766,9.351764678955078,219143
175,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,7,3,0.001,,,,,,,0.7372093023255814,0.7069055605458067,0.7753184236038753,0.7372093023255814,0.7418509895227008,0.7084072961497695,0.7623152330937074,0.7418509895227008,0.03893948654795802,9.153990745544434,128790
176,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,5,7,3,0.01,,,,,,,0.05232558139534884,0.007778948221375902,0.004201803273905051,0.05232558139534884,0.0681024447031432,0.015624138113821079,0.06165075942957686,0.0681024447031432,0.03918327813924745,9.301587104797363,69149
180,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,3,3,0.0001,,,,,,,0.8395348837209302,0.8363570107046981,0.8763080163651741,0.8395348837209302,0.8608847497089639,0.8565570847863092,0.8771478260524253,0.8608847497089639,0.08485708098078883,9.372117042541504,461170
181,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,3,3,0.001,,,,,,,0.8116279069767441,0.8052769717054311,0.8424014505172395,0.8116279069767441,0.8344004656577415,0.8274621110643744,0.8490451764909989,0.8344004656577415,0.08478219869524933,9.715871572494507,262832
182,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,3,3,0.01,,,,,,,0.05581395348837209,0.00796453293925488,0.004288226918674446,0.05581395348837209,0.06955762514551804,0.012290143805205673,0.0191125640297449,0.06955762514551804,0.08475687808768693,9.712373733520508,116761
186,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,5,3,0.0001,,,,,,,0.8290697674418605,0.8182896508134346,0.8495810494913185,0.8290697674418605,0.8463329452852154,0.8394271474653805,0.8618445871988204,0.8463329452852154,0.08483486036921656,9.831524133682251,379308
187,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,5,3,0.001,,,,,,,0.791860465116279,0.7695549558869542,0.8124952759432132,0.791860465116279,0.8064610011641443,0.7867808494459464,0.8162743672637698,0.8064610011641443,0.08454171003297317,9.387584686279297,160223
188,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,5,3,0.01,,,,,,,0.06162790697674419,0.022637630561486523,0.053885289315695424,0.06162790697674419,0.07537834691501746,0.02438417603195672,0.13755267836121238,0.07537834691501746,0.08441788928453313,9.79951286315918,76225
192,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,7,3,0.0001,,,,,,,0.7,0.6985238429572127,0.7360378803070278,0.7,0.6958672875436555,0.6961481987160123,0.7292954955718729,0.6958672875436555,0.08437801349994749,9.520095825195312,389490
193,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,7,3,0.001,,,,,,,0.791860465116279,0.7775720284702743,0.7941548640146721,0.791860465116279,0.8023864959254947,0.7893056365569042,0.80470170473702,0.8023864959254947,0.0845458707144094,9.587207555770874,199864
194,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,10,7,3,0.01,,,,,,,0.07441860465116279,0.01911197581914789,0.0989674768316139,0.07441860465116279,0.08934807916181607,0.02375778944168016,0.12383688331446585,0.08934807916181607,0.08449463483899139,9.558251857757568,70089
198,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,3,0.0001,,,,,,,0.8767441860465116,0.8726557419926557,0.8818628318284594,0.8767441860465116,0.8873690337601863,0.8833178396696848,0.8901865055488093,0.8873690337601863,0.1327708735022434,9.499359369277954,645351
199,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,3,0.001,,,,,,,0.8627906976744186,0.8611144588522801,0.8667377875513312,0.8627906976744186,0.8812572759022119,0.8784915098979418,0.8818606521752429,0.8812572759022119,0.13241670797037525,9.366539478302002,345420
200,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,3,0.01,,,,,,,0.05930232558139535,0.014228936441538437,0.03382411794056676,0.05930232558139535,0.07188591385331781,0.015639230817038916,0.034793815469443545,0.07188591385331781,0.1325138297191886,9.740794897079468,140553
203,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,3,5,0.01,,,,,,,0.09767441860465116,0.0780671631135617,0.09363668284265911,0.09767441860465116,0.08061699650756694,0.06801954590405526,0.08707687976719287,0.08061699650756694,0.13637918871502544,6.22179651260376,530828
204,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.0001,,,,,,,0.8813953488372093,0.8785509002168601,0.8972737992850013,0.8813953488372093,0.8908614668218859,0.8889834658180338,0.898151161872945,0.8908614668218859,0.13599550030952276,9.360102415084839,538396
205,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.001,,,,,,,0.7953488372093023,0.785731398531845,0.8071401694800243,0.7953488372093023,0.8291618160651921,0.8204358951130535,0.833364216419472,0.8291618160651921,0.13555635463359744,9.404359579086304,239915
206,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,5,3,0.01,,,,,,,0.053488372093023255,0.011776361407712939,0.030695507727863648,0.053488372093023255,0.07043073341094296,0.017479372987172417,0.06397864941007525,0.07043073341094296,0.1354429286579753,9.442953109741211,82703
210,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.0001,,,,,,,0.8534883720930233,0.8508772472464063,0.8680686458870532,0.8534883720930233,0.8675785797438882,0.8647847716092911,0.8796550066857379,0.8675785797438882,0.1358707439067752,9.702960014343262,501816
211,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.001,,,,,,,0.8186046511627907,0.8014727840766698,0.8401767107622949,0.8186046511627907,0.8201396973224679,0.8027496804269854,0.8275277328004454,0.8201396973224679,0.13616941640543384,9.587113380432129,184873
212,KAN,mfe,100,0.001,32,LBFGS,1e-5,,,,,,,,,,,,,,15,7,3,0.01,,,,,,,0.08372093023255814,0.030862542190571565,0.02716775084182004,0.08372093023255814,0.08236321303841676,0.03287262761561484,0.030902982513153307,0.08236321303841676,0.1367930298627809,9.739264011383057,71591
